Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,ablation,dataset,extra_feat,feature_count,features,model,test_size,time_period,time_period_sec_test,time_period_sec_train,time_period_sec_txt,time_period_test_txt,time_period_train_txt,train_size,feature_Country,feature_Customer ID,feature_CustomerID,feature_GEOGRAPHY_CODE,feature_GEOGRAPHY_DESC,feature_HS_CODE,feature_Price,feature_Product_Category,feature_Product_Code,feature_StockCode,feature_UNIT_DESC,feature_UnitPrice,feature_Warehouse,feature_day,feature_day_of_week,feature_fourier_transform,feature_hour,feature_item_id,feature_item_price,feature_lag_1,feature_lag_2,feature_lag_3,feature_month,feature_rolling_mean,feature_shop_id,test_mae,test_mape,test_mse,test_rmse,train_mae,train_mape,train_mse,train_rmse
2024-05-02 18:29:43,54.9min,93a74123378246c0af37542a03b9f804,dapper-stork-599,LOCAL,main.py,redcof,FINISHED,-1,livestock_meat_import,True,10,"['HS_CODE', 'GEOGRAPHY_CODE', 'GEOGRAPHY_DESC', 'UNIT_DESC', 'DATE', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform']",tabnet,47433,0,0,0,12691 days 00:00:00,2495 days 00:00:00,10196 days 00:00:00,189732,,,,0,0.07484100249304278,0,,,,,0,,,,,0,,,,0,0.581411197771542,0,,0.34374779973541514,,464442.02057973965,653.8592738773365,2224819160967.4106,1491582.7704044487,1006635.426439566,650.6151182495202,31139293745404.547,5580259.2901588855
2024-05-02 18:18:58,10.7min,5cccc0b591f84e1381901b3edba5a309,legendary-carp-460,LOCAL,main.py,redcof,FINISHED,-1,livestock_meat_import,True,10,"['HS_CODE', 'GEOGRAPHY_CODE', 'GEOGRAPHY_DESC', 'UNIT_DESC', 'DATE', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform']",ssl+tabnet,47433,0,0,0,12691 days 00:00:00,2495 days 00:00:00,10196 days 00:00:00,189732,,,,0.3442099167243828,0.2654113688396805,0.09860852549903194,,,,,0.1953152471961515,,,,,0.000784513263110158,,,,0.03379421612138097,0.06187621235626225,0,,0,,746192.3497462055,526.9495311620873,5310341598292.506,2304417.843684714,1410110.0156932636,537.7204805662388,58876459617995.06,7673099.73987013
2024-05-02 17:40:00,55.1s,53ec935a164f461581f8b1edb90670d5,languid-smelt-308,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,livestock_meat_import,True,10,"['HS_CODE', 'GEOGRAPHY_CODE', 'GEOGRAPHY_DESC', 'UNIT_DESC', 'DATE', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform']",explainable_boosting,47433,0,0,0,12691 days 00:00:00,2495 days 00:00:00,10196 days 00:00:00,189732,,,,,,,,,,,,,,,,,,,,,,,,,,60558.26653266831,115.18901995695474,24288270905.34922,155846.94705174438,133692.54876465577,188.0330256203933,919025280961.8141,958658.06258635
2024-05-02 17:39:29,30.1s,b34d2047c21a4859bd4dd70be1d2d431,blushing-bear-796,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,livestock_meat_import,True,10,"['HS_CODE', 'GEOGRAPHY_CODE', 'GEOGRAPHY_DESC', 'UNIT_DESC', 'DATE', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform']",xgboost,47433,0,0,0,12691 days 00:00:00,2495 days 00:00:00,10196 days 00:00:00,189732,,,,0.06312119960784912,0.0012821339769288898,0.2886502742767334,,,,,0.18377049267292023,,,,,0.006338574457913637,,,,0.0463983528316021,0.046908874064683914,0.005409774836152792,,0.358120322227478,,90219.84877373393,65.22698079465584,148506114698.01068,385364.9110881927,111344.32894983252,76.71097524732494,217682322820.34323,466564.3822886004
2024-05-02 17:34:46,44.2min,7edaa75fd48e4c10962d4d4dbef9829b,bold-penguin-124,LOCAL,main.py,redcof,FINISHED,-1,future_sales,True,12,"['date', 'shop_id', 'item_id', 'item_price', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'day_of_week']",tabnet,587170,0,0,0,1033 days 00:00:00,298 days 00:00:00,735 days 00:00:00,2348679,,,,,,,,,,,,,,0,0,0.1833168491433243,,0.018074260916366908,0,0,0.34653025969309104,0.03248584560305499,0.000013709803599418734,0.41957894682109076,1.280194725344091e-7,0.12252994359780817,0.04660968799866478,1.0876678262567843,1.0429131441576447,0.12255246659189764,0.04837423724763911,0.5611125000944797,0.7490744289417972
2024-05-02 17:16:10,23.3min,ee69753cc3d54d7c97456b84bee7bf19,suave-deer-60,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,future_sales,True,12,"['date', 'shop_id', 'item_id', 'item_price', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'day_of_week']",explainable_boosting,587170,0,0,0,1033 days 00:00:00,298 days 00:00:00,735 days 00:00:00,2348679,,,,,,,,,,,,,,,,,,,,,,,,,,0.030340617532645532,0.01469097804151533,9.165307751643725,3.0274259283496474,0.01443418715258606,0.010248785121807356,0.26492351829323485,0.5147072160881707
2024-05-02 17:10:37,5.5min,0f60b19bb5984432bf434db9438fd15f,painted-rook-759,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,future_sales,True,12,"['date', 'shop_id', 'item_id', 'item_price', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'day_of_week']",xgboost,587170,0,0,0,1033 days 00:00:00,298 days 00:00:00,735 days 00:00:00,2348679,,,,,,,,,,,,,,0.0009510669042356312,0.0025165672414004803,0.0021697271149605513,,0.06703080981969833,0.1447230726480484,0.22918568551540375,0.2028319239616394,0.0015485441545024514,0.0004097456985618919,0.3343539834022522,0.014278925955295563,0.025926282119382082,0.01084970145764061,5.748891043079408,2.3976845170037295,0.017755782294684587,0.010519623654359047,0.009623591205029095,0.09809990420499448
2024-05-02 16:56:25,14.2min,9f5dfd8ccbb34372bfcb09db85142145,nervous-asp-829,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,product_demand,True,12,"['Product_Code', 'Warehouse', 'Product_Category', 'Date', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'day_of_week']",explainable_boosting,207468,0,0,0,2193 days 00:00:00,410 days 00:00:00,1783 days 00:00:00,829868,,,,,,,,,,,,,,,,,,,,,,,,,,687.6645674613383,32620537937419890,129229055.606414,11367.895830205958,618.9190127593066,56861185589383580,100400005.55470972,10019.98031708195
2024-05-02 16:54:20,2.1min,7ac8f77113c140c8ae0b919269357335,languid-roo-451,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,product_demand,True,12,"['Product_Code', 'Warehouse', 'Product_Category', 'Date', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'day_of_week']",xgboost,207468,0,0,0,2193 days 00:00:00,410 days 00:00:00,1783 days 00:00:00,829868,,,,,,,,0.025594083592295647,0.07015028595924377,,,,0.0392792746424675,0.044992972165346146,0.05592578276991844,0.03699086233973503,,,,0.24226510524749756,0.13782264292240143,0.02625541016459465,0.023116139695048332,0.2976073622703552,,1035.7342547217795,49749756074208630,173193465.63316357,13160.298842851691,902.6655416556531,69320915822569260,112180843.85145915,10591.545866938364
2024-05-02 16:48:03,6.3min,b34bb785bbb54542ab2234b92d518bd5,rare-deer-365,LOCAL,/Users/soumensardar/Documents/Projects/scm4.0/main.py,redcof,FINISHED,-1,online_retail_2,True,14,"['StockCode', 'InvoiceDate', 'Price', 'Customer ID', 'Country', 'lag_1', 'lag_2', 'lag_3', 'rolling_mean', 'fourier_transform', 'day', 'month', 'hour', 'day_of_week']",explainable_boosting,164873,18300,78060,26640,738 days 05:05:00,90 days 21:41:00,647 days 07:24:00,659491,,,,,,,,,,,,,,,,,,,,,,,,,,4.703611221851394,0.784316795051964,65258.00419712364,255.4564624297527,4.521213190281796,0.7766711405623958,13995.285069297408,118.30166976546614
